"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-07","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1212389373","4.1","9055","B","","","0"
"2018-07","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1212389372","4.3","431670","A","","","0"
"2018-07","Nova Scotia","2016A000212","Job vacancy rate","Percent","239","units","0","v1212389374","4.4","2.1","B","","","1"
"2018-07","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1212389376","5.1","9625","C","","","0"
"2018-07","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1212389375","5.3","299055","A","","","0"
"2018-07","New Brunswick","2016A000213","Job vacancy rate","Percent","239","units","0","v1212389377","5.4","3.1","C","","","1"
"2018-07","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1212389379","6.1","118775","A","","","0"
"2018-07","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1212389378","6.3","3640790","A","","","0"
"2018-07","Quebec","2016A000224","Job vacancy rate","Percent","239","units","0","v1212389380","6.4","3.2","A","","","1"
"2018-07","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1212389382","7.1","201085","A","","","0"
"2018-07","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1212389381","7.3","6287050","A","","","0"
"2018-07","Ontario","2016A000235","Job vacancy rate","Percent","239","units","0","v1212389383","7.4","3.1","A","","","1"
"2018-07","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1212389385","8.1","13345","B","","","0"
"2018-07","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1212389384","8.3","621435","A","","","0"
"2018-07","Manitoba","2016A000246","Job vacancy rate","Percent","239","units","0","v1212389386","8.4","2.1","B","","","1"
"2018-07","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1212389388","9.1","9190","B","","","0"
"2018-07","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1212389387","9.3","471095","A","","","0"
"2018-07","Saskatchewan","2016A000247","Job vacancy rate","Percent","239","units","0","v1212389389","9.4","1.9","B","","","1"
"2018-07","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1212389391","10.1","55120","A","","","0"
"2018-07","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1212389390","10.3","1979430","A","","","0"
"2018-07","Alberta","2016A000248","Job vacancy rate","Percent","239","units","0","v1212389392","10.4","2.7","A","","","1"
"2018-07","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1212389394","11.1","108335","A","","","0"
"2018-07","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1212389393","11.3","2222315","A","","","0"
"2018-07","British Columbia","2016A000259","Job vacancy rate","Percent","239","units","0","v1212389395","11.4","4.6","A","","","1"
"2018-07","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1212389397","12.1","855","D","","","0"
"2018-07","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1212389396","12.3","18445","A","","","0"
"2018-07","Yukon","2016A000260","Job vacancy rate","Percent","239","units","0","v1212389398","12.4","4.4","D","","","1"
"2018-07","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1212389400","13.1","","F","","","0"
"2018-07","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1212389399","13.3","22720","A","","","0"
"2018-07","Northwest Territories","2016A000261","Job vacancy rate","Percent","239","units","0","v1212389401","13.4","","F","","","1"
"2018-07","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1212389403","14.1","","F","","","0"
"2018-07","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1212389402","14.3","11650","A","","","0"
"2018-07","Nunavut","2016A000262","Job vacancy rate","Percent","239","units","0","v1212389404","14.4","","F","","","1"
"2018-08","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1212389364","1.1","523525","A","","","0"
"2018-08","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1212389363","1.3","15969310","A","","","0"
"2018-08","Canada","2016A000011124","Job vacancy rate","Percent","239","units","0","v1212389365","1.4","3.2","A","","","1"
"2018-08","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1212389367","2.1","4770","C","","","0"
"2018-08","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1212389366","2.3","201165","A","","","0"
"2018-08","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percent","239","units","0","v1212389368","2.4","2.3","C","","","1"
"2018-08","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1212389370","3.1","2100","E","","","0"
"2018-08","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1212389369","3.3","65465","A","","","0"
"2018-08","Prince Edward Island","2016A000211","Job vacancy rate","Percent","239","units","0","v1212389371","3.4","3.1","E","","","1"
"2018-08","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1212389373","4.1","10535","B","","","0"
"2018-08","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1212389372","4.3","416480","A","","","0"
"2018-08","Nova Scotia","2016A000212","Job vacancy rate","Percent","239","units","0","v1212389374","4.4","2.5","B","","","1"
"2018-08","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1212389376","5.1","7820","B","","","0"
"2018-08","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1212389375","5.3","320965","A","","","0"
"2018-08","New Brunswick","2016A000213","Job vacancy rate","Percent","239","units","0","v1212389377","5.4","2.4","B","","","1"
"2018-08","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1212389379","6.1","112525","A","","","0"
"2018-08","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1212389378","6.3","3552415","A","","","0"
"2018-08","Quebec","2016A000224","Job vacancy rate","Percent","239","units","0","v1212389380","6.4","3.1","A","","","1"
"2018-08","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1212389382","7.1","195195","A","","","0"
"2018-08","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1212389381","7.3","6188120","A","","","0"
"2018-08","Ontario","2016A000235","Job vacancy rate","Percent","239","units","0","v1212389383","7.4","3.1","A","","","1"
"2018-08","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1212389385","8.1","12090","B","","","0"
"2018-08","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1212389384","8.3","584095","A","","","0"
"2018-08","Manitoba","2016A000246","Job vacancy rate","Percent","239","units","0","v1212389386","8.4","2.0","B","","","1"
"2018-08","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1212389388","9.1","10695","B","","","0"
"2018-08","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1212389387","9.3","447600","A","","","0"
"2018-08","Saskatchewan","2016A000247","Job vacancy rate","Percent","239","units","0","v1212389389","9.4","2.3","B","","","1"
"2018-08","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1212389391","10.1","60445","B","","","0"
"2018-08","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1212389390","10.3","1962220","A","","","0"
"2018-08","Alberta","2016A000248","Job vacancy rate","Percent","239","units","0","v1212389392","10.4","3.0","B","","","1"
"2018-08","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1212389394","11.1","105655","A","","","0"
"2018-08","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1212389393","11.3","2178045","A","","","0"
"2018-08","British Columbia","2016A000259","Job vacancy rate","Percent","239","units","0","v1212389395","11.4","4.6","A","","","1"
"2018-08","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1212389397","12.1","605","D","","","0"
"2018-08","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1212389396","12.3","17785","A","","","0"
"2018-08","Yukon","2016A000260","Job vacancy rate","Percent","239","units","0","v1212389398","12.4","3.3","D","","","1"
"2018-08","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1212389400","13.1","675","D","","","0"
"2018-08","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1212389399","13.3","22995","A","","","0"
"2018-08","Northwest Territories","2016A000261","Job vacancy rate","Percent","239","units","0","v1212389401","13.4","2.8","D","","","1"
"2018-08","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1212389403","14.1","425","D","","","0"
"2018-08","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1212389402","14.3","11965","A","","","0"
"2018-08","Nunavut","2016A000262","Job vacancy rate","Percent","239","units","0","v1212389404","14.4","3.4","D","","","1"
"2018-09","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1212389364","1.1","598025","A","","","0"
"2018-09","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1212389363","1.3","15826500","A","","","0"
"2018-09","Canada","2016A000011124","Job vacancy rate","Percent","239","units","0","v1212389365","1.4","3.6","A","","","1"
"2018-09","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1212389367","2.1","3500","C","","","0"
"2018-09","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1212389366","2.3","196410","A","","","0"
"2018-09","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percent","239","units","0","v1212389368","2.4","1.8","C","","","1"
"2018-09","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1212389370","3.1","2705","D","","","0"
"2018-09","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1212389369","3.3","65920","A","","","0"
"2018-09","Prince Edward Island","2016A000211","Job vacancy rate","Percent","239","units","0","v1212389371","3.4","3.9","C","","","1"
"2018-09","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1212389373","4.1","14315","B","","","0"
"2018-09","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1212389372","4.3","414260","A","","","0"
"2018-09","Nova Scotia","2016A000212","Job vacancy rate","Percent","239","units","0","v1212389374","4.4","3.3","B","","","1"
"2018-09","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1212389376","5.1","9930","B","","","0"
"2018-09","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1212389375","5.3","302665","A","","","0"
"2018-09","New Brunswick","2016A000213","Job vacancy rate","Percent","239","units","0","v1212389377","5.4","3.2","B","","","1"
"2018-09","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1212389379","6.1","122700","A","","","0"
"2018-09","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1212389378","6.3","3496150","A","","","0"
"2018-09","Quebec","2016A000224","Job vacancy rate","Percent","239","units","0","v1212389380","6.4","3.4","A","","","1"
"2018-09","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1212389382","7.1","232255","A","","","0"
"2018-09","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1212389381","7.3","6148645","A","","","0"
"2018-09","Ontario","2016A000235","Job vacancy rate","Percent","239","units","0","v1212389383","7.4","3.6","A","","","1"
"2018-09","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1212389385","8.1","17400","B","","","0"
"2018-09","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1212389384","8.3","572590","A","","","0"
"2018-09","Manitoba","2016A000246","Job vacancy rate","Percent","239","units","0","v1212389386","8.4","2.9","B","","","1"
"2018-09","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1212389388","9.1","11650","B","","","0"
"2018-09","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1212389387","9.3","448070","A","","","0"
"2018-09","Saskatchewan","2016A000247","Job vacancy rate","Percent","239","units","0","v1212389389","9.4","2.5","B","","","1"
"2018-09","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1212389391","10.1","62590","A","","","0"
"2018-09","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1212389390","10.3","1953770","A","","","0"
"2018-09","Alberta","2016A000248","Job vacancy rate","Percent","239","units","0","v1212389392","10.4","3.1","A","","","1"
"2018-09","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1212389394","11.1","118685","B","","","0"
"2018-09","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1212389393","11.3","2174265","A","","","0"
"2018-09","British Columbia","2016A000259","Job vacancy rate","Percent","239","units","0","v1212389395","11.4","5.2","B","","","1"
"2018-09","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1212389397","12.1","1025","D","","","0"
"2018-09","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1212389396","12.3","18655","A","","","0"
